Latitude,Longitude ,FY Obligation Year,Lender_Name,Borrower_Name,Project Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Date_Loan_Closing, Loan_Amount ,Total_Development_Cost,Loan_to_Cost,Tax_Credit_Indicator,Colonias_Tribal_Indicator,EZ/EC_Indicator,Population_Obligation,Median_Household_Income_Obligation,Project_Size,Project_Type,Total_1_Bedroom_Units,Total_2_Bedroom_Units,Total_3_Bedroom_Units,Total_4_Bedroom_Units,Total_5_Bedroom_Units,Br1 Unit Average Contract Rent,Br2 Unit Average Contract Rent,Br3 Unit Average Contract Rent,Br4 Unit Average Contract Rent,Br5 Unit Average Contract Rent,Construction_Type
35.167477,-88.144783,2013,BONNEVILLE MORTGAGE COMPANY,"THE VILLAS OF SAVANNAH, LP",THE VILLAS OF SAVANNAH,170 STERLING DRIVE, , ,SAVANNAH,TN,383720000,6/10/15 0:00,"$783,000",6445068,0.12,Y,N,N,6982,32083,48,SENIOR,12,36,0,0,0,402.5,492.5,0,0,0,NEW CONSTRUCTION
35.923214,-85.790207,2007,BONNEVILLE MORTGAGE COMPANY,"SHORT MOUNTAIN VILLAGE, L.P.",SHORT MOUNTAIN VILLAGE,310 CHRISTINE STREET, , ,SMITHVILLE,TN,371660000,11/29/10 0:00,"$1,800,000",5901865,0.3,Y,N,N,3994,42300,56,FAMILY,0,0,56,0,0,0,0,552,0,0,NEW CONSTRUCTION
35.729607,-84.360008,2010,BELLWETHER ENTERPRISE REAL ESTATE,"LOUDON INVESTORS, L.P.",THE PEAKS OF LOUDON,1081 CARDING MACHINE ROAD, , ,LOUDON,TN,377740000,4/30/10 0:00,"$1,935,000",9069199,0.21,Y,N,N,4476,58500,82,FAMILY,0,36,46,0,0,0,480,555,0,0,NEW CONSTRUCTION
35.421909,-85.401085,2006,BONNEVILLE MORTGAGE COMPANY,"VALLEY VIEW GARDENS, L.P.",VALLEY VIEW GARDENS,10 GARDEN LOOP COURT, , ,DUNLAP,TN,373270000,10/30/08 0:00,"$1,300,000",4662255,0.28,Y,N,N,4173,41850,64,FAMILY,0,44,20,0,0,0,410,576,0,0,NEW CONSTRUCTION
35.579758,-89.264793,2008,BONNEVILLE MORTGAGE COMPANY,"PRAIRIE CREEK ESTATES, LP",PRAIRIE CREEK ESTATES,100 PRAIRIE CREEK DRIVE, , ,BROWNSVILLE,TN,380120000,12/4/12 0:00,"$1,400,000",7199875,0.19,Y,N,N,10748,38800,48,FAMILY,0,0,48,0,0,0,0,561,0,0,NEW CONSTRUCTION
36.161133,-82.812773,2012,BELLWETHER ENTERPRISE REAL ESTATE,BARTON GREEN LIMITED PARTNERSHIP,BARTON GREENE,601 E. BARTON RIDGE ROAD, , ,GREENEVILLE,TN,377450000,10/24/12 0:00,"$550,000",7919689,0.07,Y,N,N,15342,33421,50,SENIOR,25,25,0,0,0,403,478,0,0,0,NEW CONSTRUCTION
36.477965,-87.838066,2015,"GREYSTONE SERVICING CORPORATION, INC.","HALLMARK CAMBRIDGE, LLC",CAMBRIDGE APARTMENTS,118 CAMBRIDGE DRIVE, , ,DOVER,TN,370580200,8/27/15 0:00,"$1,757,000",3488580,0.5,Y,N,N,1417,53100,48,SENIOR,40,8,0,0,0,417,442,0,0,0,REHAB/REPAIR
36.062462,-87.376869,2014,BONNEVILLE MORTGAGE COMPANY,"BEASLEY POINTE APARTMENTS, LP",BEASLEY POINTE,501 BEASLEY POINTE DRIVE, , ,DICKSON,TN,370552841,4/15/14 0:00,"$2,650,000",9005614,0.29,Y,N,N,14538,62326,64,FAMILY,8,32,24,0,0,425,555,685,0,0,NEW CONSTRUCTION
35.257291,-85.172324,2008,BONNEVILLE MORTGAGE COMPANY,"VISTA RIDGE, L.P.",VISTA RIDGE,10450 WEST CARD ROAD, , ,SODDY DAISY,TN,373790000,12/8/09 0:00,"$72,381",7357050,0.01,Y,N,N,11530,41394,80,FAMILY,8,36,36,0,0,468,625,625,0,0,NEW CONSTRUCTION
35.257291,-85.172324,2007,BONNEVILLE MORTGAGE COMPANY,"VISTA RIDGE, L.P.",VISTA RIDGE,10450 WEST CARD ROAD, , ,SODDY DAISY,TN,373790000,12/8/09 0:00,"$2,302,619",7357050,0.31,Y,N,N,11530,41394,80,FAMILY,8,36,36,0,0,468,625,625,0,0,NEW CONSTRUCTION
36.375385,-82.138641,2013,BONNEVILLE MORTGAGE COMPANY,"MOUNTAIN HOLLOW, L.P.",MOUNTAIN HOLLOW,100 MOUNTAIN HOLLOW COURT, , ,ELIZABETHTON,TN,376430000,10/22/13 0:00,"$975,000",7090910,0.14,Y,N,N,13372,25909,48,FAMILY,8,20,20,0,0,335,420,500,0,0,NEW CONSTRUCTION
35.163727,-86.519684,2012,BONNEVILLE MORTGAGE COMPANY,EAST HAVEN LIMITED PARTNERSHIP,EAST HAVEN APTS.,1766 WINCHESTER HWY., , ,FAYETTEVILLE,TN,373340000,5/7/14 0:00,"$750,000",5288554,0.14,Y,N,N,6994,33434,40,FAMILY,8,16,16,0,0,370,450,585,0,0,NEW CONSTRUCTION
36.099663,-84.165833,2014,BONNEVILLE MORTGAGE COMPANY,"ANDERSON HALL APARTMENTS, L.P.",FRANKLIN POINTE,350 FRANK PRICE BLVD., , ,CLINTON,TN,377166749,3/7/14 0:00,"$3,210,000",9487612,0.34,Y,N,N,9841,60700,72,FAMILY,12,36,24,0,0,569,683,789,0,0,NEW CONSTRUCTION
35.668024,-88.820941,2008,BONNEVILLE MORTGAGE COMPANY,"MALLARD COVE ESTATES, L.P.",CRESCENT PARK ESTATES,16 AUTUMN VALLEY DRIVE, , ,ALAMO,TN,380010000,1/2/15 0:00,"$1,200,000",4839159,0.25,Y,N,N,2392,25750,32,FAMILY,0,0,32,0,0,0,0,582,0,0,NEW CONSTRUCTION
35.452828,-88.629285,2006,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.","ARRINGTON ESTATES OF HENDERSON , L.P.",ARRINGTON ESTATES OF HENDERSON,691 MAPLEWOOD LANE, , ,HENDERSON,TN,383400000,6/26/08 0:00,"$1,710,000",5017500,0.34,Y,N,N,5670,32648,50,FAMILY,0,0,50,0,0,0,0,560,0,0,NEW CONSTRUCTION
35.594883,-84.45488,2012,BONNEVILLE MORTGAGE COMPANY,"MONROE HALL APARTMENTS, LP",MONROE RIDGE APARTMENTS,201 TELFORD ROAD, , ,SWEETWATER,TN,378740000,8/23/13 0:00,"$1,140,000",6791260,0.17,Y,N,N,5586,33359,48,FAMILY,8,24,16,0,0,435,518,601,0,0,NEW CONSTRUCTION
35.710403,-85.75486,2008,BONNEVILLE MORTGAGE COMPANY,"QUAIL RUN ESTATES, L.P.",QUAIL RUN ESTATES,251 FALCON DRIVE, , ,MCMINNVILLE,TN,371100000,1/11/11 0:00,"$1,590,000",6918485,0.23,Y,N,N,12749,23810,50,FAMILY,0,0,50,0,0,0,0,590,0,0,NEW CONSTRUCTION
37.851192,-80.443382,2010,WV HOUSING DEVEL FUND,BROOK VILLAGE LIMITED PARTNERSHIP,BROOK VILLAGE APARTMENTS,348 NORTHRIDGE DRIVE, , ,LEWISBURG,WV,249010000,12/21/11 0:00,"$570,000",4281750,0.13,Y,N,N,3624,44200,32,SENIOR,16,16,0,0,0,395,490,0,0,0,REHAB/REPAIR
38.018055,-81.044029,2008,BONNEVILLE MORTGAGE COMPANY,FAYETTE HILLS II LIMITED PARTNERSHIP,FAYETTE HILLS II APARTMENTS,RT 2 75 LAURAL PLACE,67 FAYETTE HILLS DRIVE, ,FAYETTEVILLE,WV,258400000,3/18/08 0:00,"$500,000",4930250,0.1,Y,N,N,2750,37400,68,FAMILY,12,56,0,0,0,394,460,0,0,0,REHAB/REPAIR
39.647747,-78.933678,2008,BELLWETHER ENTERPRISE REAL ESTATE,"BRADDOCK'S GREENE, LLC",BRADDOCK'S GREENE APARTMENTS,100 BRADDOCK STREET, , ,FROSTBURG,MD,215320000,12/18/09 0:00,"$1,050,000",7466855,0.14,Y,N,N,7873,21215,50,SENIOR,20,14,16,0,0,410,470,610,0,0,NEW CONSTRUCTION
38.642414,-80.613617,2013,BELLWETHER ENTERPRISE REAL ESTATE,WODA HYDEN GREENE LIMITED PARTNERSHIP,HYDEN GREENE APARTMENTS,43 HYDEN GREENE DRIVE, , ,PHILLIPI,WV,264160000,11/14/13 0:00,"$483,500",4714945,0.1,Y,N,N,2955,32300,24,FAMILY,24,0,0,0,0,470,0,0,0,0,NEW CONSTRUCTION
47.035294,-109.453011,2008,BELLWETHER ENTERPRISE REAL ESTATE,OUELLETTE PLACE LP,OUELLETTE PLACE,405 ST. JOSEPH DR., , ,LEWISTOWN,MT,594570000,5/28/12 0:00,"$250,000",5341081,0.05,Y,N,N,5813,28949,24,FAMILY,4,14,6,0,0,435,525,600,0,0,REHAB/REPAIR
31.055468,-98.17835,2013,LANCASTER POLLARD MORTGAGE COMPANY,"PRESTWICK- LAMPASAS I, LP.",THE MANOR AT HANCOCK PARK APTS,108 EE OHNMEISS, , ,LAMPASAS,TX,765500000,12/15/15 0:00,"$1,470,000",7661645,0.19,Y,N,N,19920,29818,58,SENIOR,24,34,0,0,0,392,465,0,0,0,NEW CONSTRUCTION
38.867996,-82.082321,2006,WV HOUSING DEVEL FUND,"JORDAN LANDING, LLC",JORDAN LANDING APARTMENTS,58 JORDAN LANDING DRIVE, , ,POINT PLEASANT,WV,255500000,8/8/08 0:00,"$1,280,000",3989256,0.32,Y,N,N,4637,40900,48,FAMILY,12,16,12,8,0,300,365,425,550,0,NEW CONSTRUCTION
37.975861,-81.167053,2010,WV HOUSING DEVEL FUND,CRESTVIEW VILLAGE LLC,CRESTVIEW VILLAGE,222 CRESTVIEW DRIVE, , ,BECKLEY,WV,258010000,3/15/12 0:00,"$810,000",5071686,0.16,Y,N,N,2000,48200,48,,24,24,0,0,0,455,455,0,0,0,NEW CONSTRUCTION
38.545399,-75.539886,2010,BONNEVILLE MORTGAGE COMPANY,"HOLLYBROOK FARMS, LP",HOLLYBROOK FARMS,111 GRAZING COURT, , ,LAUREL,DE,199560000,3/5/10 0:00,"$465,000",16686395,0.03,Y,N,N,3668,28321,124,FAMILY,52,60,12,0,0,569,629,679,0,0,REHAB/REPAIR
38.545399,-75.539886,2008,BONNEVILLE MORTGAGE COMPANY,"HOLLYBROOK FARMS, LP",HOLLYBROOK FARMS,111 GRAZING COURT, , ,LAUREL,DE,199560000,6/13/08 0:00,"$250,000",16686395,0.01,Y,N,N,3668,28321,124,FAMILY,52,60,12,0,0,569,629,679,0,0,REHAB/REPAIR
38.545399,-75.539886,2007,BONNEVILLE MORTGAGE COMPANY,"HOLLYBROOK FARMS, LP",HOLLYBROOK FARMS,111 GRAZING COURT, , ,LAUREL,DE,199560000,6/13/08 0:00,"$1,500,000",16686395,0.09,Y,N,N,3668,28321,124,FAMILY,52,60,12,0,0,569,629,679,0,0,REHAB/REPAIR
39.427347,-77.809764,2012,BELLWETHER ENTERPRISE REAL ESTATE,LOWE GARDENS I LIMITED PARTNERSHIP,LOWE GARDENS I,553 S CHURCH ST., , ,SHEPARDSTOWN,WV,254430000,12/14/12 0:00,"$460,000",1964536,0.23,Y,N,N,1734,91200,24,SENIOR,24,0,0,0,0,1,0,0,0,0,REHAB/REPAIR
38.912873,-79.853361,2005,WV HOUSING DEVEL FUND,"VALLEY VILLAGE APARTMENTS, LLC",VALLEY VILLAGE APARTMENTS,218 WARD ROAD,"ROUTE 3, BOX 128", ,ELKINS,WV,262410000,6/5/07 0:00,"$1,300,000",3109680,0.42,Y,N,N,7032,40600,48,SENIOR,24,24,0,0,0,330,430,0,0,0,NEW CONSTRUCTION
38.443115,-81.480385,2005,WV HOUSING DEVEL FUND,"ELK CROSSING APARTMENTS, LLC",ELK CROSSING APARTMENTS,507 FRAME ROAD, , ,ELKVIEW,WV,250710000,7/12/07 0:00,"$1,229,806",2749248,0.45,Y,N,N,1182,53900,32,FAMILY,0,16,16,0,0,0,500,645,0,0,NEW CONSTRUCTION
39.404922,-75.863274,2014,LANCASTER POLLARD MORTGAGE COMPANY,"PARKLANDS AT CECILTON, LLC",PARKLANDS AT CECILTON,203 EAST MAIN STREET, , ,CECILTON,MD,219130000,3/10/14 0:00,"$1,780,000",12727567,0.14,Y,N,N,636,37727,62,FAMILY,14,32,16,0,0,344,399,451,0,0,NEW CONSTRUCTION
39.291618,-80.22625,2000,WV HOUSING DEVEL FUND,WILLOW GREENE LP,WILLOW GREENE APTS.,200 WILLOW GREENE DRIVE, , ,BRIDGEPORT,WV,263300000,2/27/03 0:00,"$1,120,000",3670362,0.31,Y,N,N,686,36700,48,FAMILY,8,32,8,0,0,400,450,475,0,0,NEW CONSTRUCTION
40.320411,-104.870895,2007,LANCASTER POLLARD MORTGAGE COMPANY,DOVE VALLEY SENIOR APARTMENTS LLP,DOVE VALLEY SENIOR APARTMENTS,1101 S SANDPIPER LANE, , ,MILLIKEN,CO,805430000,10/18/07 0:00,"$715,000",4460358,0.16,Y,N,N,2880,43603,20,SENIOR,10,10,0,0,0,546,655,0,0,0,NEW CONSTRUCTION
39.239605,-81.577278,2007,WV HOUSING DEVEL FUND,MINERAL MANOR LLC,MINERAL MANOR APARTMENTS,100 MINERAL MANOR WAY, , ,PARKERSBURG,WV,261010000,1/5/10 0:00,"$1,453,000",4725362,0.31,Y,N,N,1860,45400,48,FAMILY,12,16,12,8,0,416,469,517,564,0,NEW CONSTRUCTION
38.942856,-79.825317,2003,WV HOUSING DEVEL FUND,CANTERBURY PLACE,CANTERBURY PLACE APARTMENTS,OLD US 250-219, , ,ELKINS,WV,262410000,7/29/05 0:00,"$1,350,000",3753072,0.36,Y,N,N,7000,29850,50,FAMILY,6,28,16,0,0,300,350,400,0,0,NEW CONSTRUCTION
37.343202,-81.131959,2006,WV HOUSING DEVEL FUND,DARA HEIGHTS LIMITED PARTNERSHIP,DARA HEIGHTS APARTMENTS,214 DARA HEIGHTS PLACE, , ,PRINCETON,WV,247400000,4/9/09 0:00,"$1,375,000",3632625,0.38,Y,N,N,6347,40550,48,FAMILY,12,20,12,4,0,338,465,525,595,0,NEW CONSTRUCTION
30.665868,-97.904573,2015,LANCASTER POLLARD MORTGAGE COMPANY,"PRESTWICK-LH I, LP.",LIBERTY MANOR APARTMENTS,122 BAILEY LANE, , ,LIBERTY HILL,TX,786420000,7/9/15 0:00,"$3,322,600",11454978,0.29,Y,N,N,1608,76800,68,SENIOR,48,20,0,0,0,617,715,0,0,0,NEW CONSTRUCTION
39.390381,-78.6605,2000,WV HOUSING DEVEL FUND,MUIRWOOD GREENE LP,MUIRWOOD GREENE APTS.,JERSEY MOUNTAIN ROAD, , ,ROMNEY,WV,267570000,9/16/04 0:00,"$1,050,000",3021887,0.35,Y,N,N,1966,34700,50,FAMILY,10,22,18,0,0,270,375,435,0,0,NEW CONSTRUCTION
38.396513,-81.862307,2004,WV HOUSING DEVEL FUND,"KNOLLVIEW VILLAGE APARTMENTS, LLC.",KNOLLVIEW VILLAGE APARTMENTS,571 MACCORKLE AVENUE WEST, , ,ST ALBANS,WV,251770000,1/31/06 0:00,"$1,500,000",3053406,0.49,Y,N,N,11567,53000,48,SENIOR,24,24,0,0,0,350,450,0,0,0,NEW CONSTRUCTION
38.442867,-82.01796,2008,WV HOUSING DEVEL FUND,WILLOW TREE VILLAGE LLC,WILLOW TREE VILLAGE,RAYMOND PEAK WAY,100 WILLOW TREE WAY, ,HURRICANE,WV,255260000,7/26/11 0:00,"$1,590,000",4548399,0.35,Y,N,N,5222,50500,48,SENIOR,24,24,0,0,0,450,550,0,0,0,NEW CONSTRUCTION
38.454461,-81.493182,2013,WV HOUSING DEVEL FUND,ELK VILLAGE APARTMENTS LLC,ELK VILLAGE APARTMENTS,185 ELK VILLAGE DRIVE, , ,ELKVIEW,WV,250710000,12/19/14 0:00,"$1,275,000",5833621,0.22,Y,N,N,1222,54900,48,SENIOR,24,24,0,0,0,470,560,0,0,0,NEW CONSTRUCTION
39.612691,-78.230718,2000,WV HOUSING DEVEL FUND,CATAWBA CLUB LIMITED PARTNERSHIP,CATAWBA CLUB APTS.,300 MYERS ROAD, , ,BERKELEY SPRINGS,WV,254110000,12/30/02 0:00,"$1,500,000",3858562,0.39,Y,N,N,735,39700,64,FAMILY,8,32,16,8,0,340,365,465,505,0,NEW CONSTRUCTION
39.096833,-79.681397,2012,BELLWETHER ENTERPRISE REAL ESTATE,TUCKER MANOR I LIMITED PARTNERSHIP,TUCKER MANOR APARTMENTS,103 CHESTNUT ST., , ,PARSONS,WV,262870000,12/14/12 0:00,"$750,000",2388398,0.31,Y,N,N,1485,45400,30,SENIOR,30,0,0,0,0,560,0,0,0,0,REHAB/REPAIR
45.225473,-112.624064,2004,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",SNOWCREST LTD PARTNERSHIP,SNOWCREST APARTMENTS,124 SKIHI ST, , ,DILLON,MT,597250000,10/20/04 0:00,"$750,000",2263397,0.33,Y,N,N,3752,44700,24,FAMILY,0,16,8,0,0,0,462,462,0,0,NEW CONSTRUCTION
38.321367,-81.720616,2002,WV HOUSING DEVEL FUND,LYNNELLE LANDING LIMITED PARTNER,LYNNELLE LANDING APTS,100 LORETTA LANE, , ,SOUTH CHARLESTON,WV,253090000,6/25/02 0:00,"$1,443,096",3197429,0.45,Y,N,N,13390,44100,56,FAMILY,8,40,8,0,0,368,462,513,0,0,NEW CONSTRUCTION
39.390381,-78.6605,2002,WV HOUSING DEVEL FUND,MUIRWOOD GREENE LP,MUIRWOOD GREENE APARTMENTS,JERSEY MOUNTAIN ROAD, , ,ROMNEY,WV,267570000,9/16/04 0:00,"$200,000",3021887,0.07,Y,N,N,1940,34700,50,FAMILY,10,22,18,0,0,270,375,435,0,0,NEW CONSTRUCTION
45.273788,-110.92215,2008,BANK OF BOZEMAN,"ST. FRANCES SENIOR RESOURCES, INC.",AVALON INDEPENDENT LIVING,AVALON SENIOR LIVING,5 AVALON COURT, ,EMIGRANT,MT,590270000,2/2/09 0:00,"$1,496,550",2765428,0.54,N,N,N,372,50400,18,,12,6,0,0,0,600,900,0,0,0,NEW CONSTRUCTION
38.323088,-81.722887,2005,WV HOUSING DEVEL FUND,TRACE RIDGE LIMITED PARTNERSHIP,TRACE RIDGE APARTMENTS,800 LORETTA LANE, , ,SOUTH CHARLESTON,WV,253090000,11/8/05 0:00,"$1,275,000",2942650,0.43,Y,N,N,13390,53900,48,SENIOR,24,24,0,0,0,450,500,0,0,0,NEW CONSTRUCTION
39.403759,-80.296318,2008,WV HOUSING DEVEL FUND,VIRGINIA WAY LIMITED PARTNERSHIP,VIRGINIA WAY APARTMENTS,725 VIRGINIA WAY, , ,SHINNSTON,WV,264310000,2/15/12 0:00,"$650,000",3129150,0.21,Y,N,N,2295,44900,32,SENIOR,16,16,0,0,0,400,495,0,0,0,REHAB/REPAIR
37.851192,-80.443382,2008,WV HOUSING DEVEL FUND,WILSHERE LANDING LIMITED PARTNERSHIP,WILSHERE LANDING APARTMENTS,"BRUSH ROAD, 716 NORTHRIDGE DRIVE", , ,LEWISBURG,WV,249010000,3/8/10 0:00,"$1,250,000",3957250,0.32,Y,N,N,3624,41300,40,FAMILY,16,8,16,0,0,345,480,540,0,0,NEW CONSTRUCTION
38.360176,-81.559067,1999,WV HOUSING DEVEL FUND,MILL CREEK LANDING,MILL CREEK LANDING, ,1 WISE ACRES DRIVE, ,CHARLESTON,WV,253110000,4/17/00 0:00,"$1,163,000",2232274,0.52,Y,N,N,10000,20000,48,FAMILY,0,48,0,0,0,0,500,0,0,0,OTHER
38.371544,-82.274658,2007,WV HOUSING DEVEL FUND,"QUINTON COURT, LLC",QUINTON COURT APARTMENTS,#2 QUINTON COURT DRIVE, , ,BARBOURSVILLE,WV,255040000,4/30/09 0:00,"$1,122,000",3595351,0.31,Y,N,N,3183,44500,38,FAMILY,6,20,12,0,0,423,474,528,0,0,NEW CONSTRUCTION
32.302659,-81.086477,2009,BELLWETHER ENTERPRISE REAL ESTATE,JENNY GREENE LIMITED PARTNERSHIP,JENNY GREENE,47 THATCHER ROAD, , ,HARDEEVILLE,SC,299270000,3/8/10 0:00,"$650,000",7299844,0.09,Y,N,N,1793,28977,50,FAMILY,12,14,12,12,0,368,448,498,563,0,NEW CONSTRUCTION
35.178295,-79.381081,2005,KEYBANK NA,"AUSTIN'S RIDGE HOUSING, LLC",AUSTIN'S RIDGE,501 AUSTIN'S RIDGE CIRCLE, , ,SOUTHERN PINES,NC,283870000,4/6/06 0:00,"$1,250,000",5453016,0.23,Y,N,N,11187,55600,52,FAMILY,8,24,20,0,0,396,480,556,0,0,NEW CONSTRUCTION
35.487377,-78.692368,2013,BONNEVILLE MORTGAGE COMPANY,COTTAGES AT TWIN OAKS LP,COTTAGES AT TWIN OAKS,55 COTTAGE OAKS WAY, , ,ANGIER,NC,275015511,9/25/15 0:00,"$1,055,000",6502503,0.16,Y,N,N,4350,42965,48,FAMILY,0,16,32,0,0,0,360,545,0,0,NEW CONSTRUCTION
33.236996,-94.952072,2008,LANCASTER POLLARD MORTGAGE COMPANY,"MT. PLEASANT LAKESIDE APARTMENTS, LP",LAKESIDE APARTMENTS,TENNISON ROAD & S. JEFFERSON AVE, , ,MOUNT PLEASANT,TX,754550000,11/12/09 0:00,"$1,585,000",6075000,0.26,Y,N,N,13935,28805,64,FAMILY,16,36,12,0,0,414.25,487.03,586.25,0,0,NEW CONSTRUCTION
32.981377,-115.51104,2002,"RABOBANK, N.A.","BFA, LP",BRAWLEY FAMILY APARTMENTS,1690 C STREET, , ,BRAWLEY,CA,922270000,8/28/03 0:00,"$1,100,000",9117000,0.12,Y,Y,Y,20000,33300,80,FAMILY,16,24,40,0,0,550,680,750,0,0,NEW CONSTRUCTION
33.945499,-116.49334,2005,"PNC MORTGAGE, A DIV. OF PNC BANK, N.A.",VERBENA HOUSING ASSOCIATES L.P.,ARROYO DE PAZ II APTS,66901 TWO BUNCH PALMS TRAIL, , ,DESERT HOT SPRINGS,CA,920780000,10/29/07 0:00,"$900,000",7811310,0.12,Y,N,N,16582,25987,34,FAMILY,2,12,12,8,0,321,375,433,484,0,NEW CONSTRUCTION
33.508179,-117.143173,2010,BONNEVILLE MORTGAGE COMPANY,"HPD OAK TREE, LP",OAK TREE APARTMENTS,42176 LYNDIE LANE, , ,TEMECULA,CA,925910000,2/2/11 0:00,"$450,000",8290925,0.05,Y,N,N,57716,42887,40,FAMILY,16,24,0,0,0,582,898,0,0,0,REHAB/REPAIR
30.879617,-102.890067,2009,LANCASTER POLLARD MORTGAGE COMPANY,"FORT STOCKTON SOUTHERN VIEW APTS., LP",SOUTHERN VIEW APARTMENTS,1113 W. RYAN, , ,FORT STOCKTON,TX,797350000,10/25/11 0:00,"$1,100,700",4851746,0.23,Y,N,N,7846,32281,48,FAMILY,12,24,12,0,0,367.5,517,497.5,0,0,OTHER
30.088619,-98.418556,2013,LANCASTER POLLARD MORTGAGE COMPANY,"THF CHANDLER PLACE, LTD.",CHANDLER PLACE APARTMENTS,500 BLANCO AVENUE, , ,BLANCO,TX,786060000,7/29/13 0:00,"$2,267,700",5066221,0.45,N,N,N,5534,39488,48,MIXED,12,20,16,0,0,457,563,676,0,0,NEW CONSTRUCTION
31.94108,-95.257344,2006,LANCASTER POLLARD MORTGAGE COMPANY,"JACKSONVILLE PINES APARTMENTS, L.P.",JACKSONVILLE PINES APARTMENTS,434 TALLEY NICHOLS DRIVE, , ,JACKSONVILLE,TX,757660000,10/30/08 0:00,"$1,090,000",6124333,0.18,Y,N,N,13868,25800,68,MIXED,14,30,24,0,0,304,444.8,472,0,0,NEW CONSTRUCTION
30.362603,-97.405295,2009,LANCASTER POLLARD MORTGAGE COMPANY,"CRESCENT VILLAGE, LTD.",CRESCENT VILLAGE APARTMENTS,13817 COUNTY LINE RD, , ,ELGIN,TX,786215828,8/26/09 0:00,"$3,133,200",6708317,0.47,Y,N,N,5700,48125,76,FAMILY,20,12,20,24,0,591,686,708,802,0,OTHER
32.416084,-96.060982,2008,LANCASTER POLLARD MORTGAGE COMPANY,"BETCO - CEDAR CREEK HOUSING, L.P.",THE BLUESTONE,1000 BLUESTONE CIRCLE, , ,MABANK,TX,751470000,7/21/10 0:00,"$1,670,000",8190367,0.2,Y,N,N,2151,36010,76,FAMILY,18,40,18,0,0,409.5,519.05,615.72,0,0,NEW CONSTRUCTION
30.671201,-97.929856,2008,LANCASTER POLLARD MORTGAGE COMPANY,"LIBERTY HILL THF HOUSING, LP",SAN GABRIEL CROSSING,155 HILLCREST LANE, , ,LIBERTY HILL,TX,786420000,6/2/10 0:00,"$3,033,500",8267260,0.37,Y,N,N,1409,41859,76,FAMILY,12,32,32,0,0,517.25,675.25,784.13,0,0,NEW CONSTRUCTION
35.195545,-118.8311,2011,BONNEVILLE MORTGAGE COMPANY,"ARVIN PACIFIC ASSOCIATES, A CA LP",SYCAMORE FAMILY APARTMENTS,740 SYCAMORE ROAD, , ,ARVIN,CA,932030000,7/12/13 0:00,"$300,000",10970002,0.03,Y,N,N,12956,23674,49,FAMILY,0,16,25,8,0,0,328,381,424,0,NEW CONSTRUCTION
36.132308,-120.369728,2009,"GREYSTONE SERVICING CORPORATION, INC.",WEST HILLS HOUSING CORPORATION,WEST HILLS APARTMENTS,500 PACIFIC STREE, , ,COALINGA,CA,932100000,12/16/09 0:00,"$2,765,000",4008336,0.69,Y,N,N,18398,49900,65,SENIOR,60,5,0,0,0,744,899,0,0,0,REHAB/REPAIR
40.998852,-123.644142,2005,BONNEVILLE MORTGAGE COMPANY,"WILLOW CREEK FAMILY ASSOCIATES, A CA LP",WILLOW CREEK APTS,520 N. HWY 96, , ,WILLOW CREEK,CA,955730000,8/9/06 0:00,"$550,000",3912500,0.14,Y,N,N,1743,27276,24,FAMILY,4,12,8,0,0,414,527,557,0,0,NEW CONSTRUCTION
33.600452,-102.373802,2007,LANCASTER POLLARD MORTGAGE COMPANY,"LEVELLAND DEER CREEK APARTMENTS, LP",DEER CREEK APARTMENTS,701 MARTIN LUTHER KING ST., , ,LEVELLAND,TX,793360000,8/7/09 0:00,"$1,505,000",5950000,0.25,Y,N,N,12866,28820,64,FAMILY,16,28,20,0,0,389.88,450.96,536.6,0,0,NEW CONSTRUCTION
36.209068,-121.141479,2013,BONNEVILLE MORTGAGE COMPANY,"KING CITY PACIFIC ASSOCIATES, A CA LP",SAN ANTONIO APARTMENTS,1245 BEDFORD AVE, , ,KING CITY,CA,939300000,8/27/14 0:00,"$1,450,000",14808393,0.1,Y,N,N,12874,49722,57,FAMILY,24,8,25,0,0,400,700,900,0,0,NEW CONSTRUCTION
32.211246,-95.834632,2009,LANCASTER POLLARD MORTGAGE COMPANY,"THE GARDENS OF ATHENS, L.P.",THE GARDENS OF ATHENS,314 N. WOOD STREET, , ,ATHENS,TX,757510000,1/19/10 0:00,"$101,675",3943993,0.03,Y,N,N,11297,35359,36,SENIOR,0,36,0,0,0,0,534.67,0,0,0,OTHER
32.211246,-95.834632,2009,LANCASTER POLLARD MORTGAGE COMPANY,"THE GARDENS OF ATHENS, L.P.",THE GARDENS OF ATHENS,314 N. WOOD STREET, , ,ATHENS,TX,757510000,1/19/10 0:00,"$1,455,825",3943993,0.37,Y,N,N,11297,35359,36,SENIOR,0,36,0,0,0,0,534.67,0,0,0,OTHER
35.195545,-118.8311,2013,BONNEVILLE MORTGAGE COMPANY,"ARVIN PACIFIC ASSOCIATES II, A CA LP",SYCAMORE FAMILY APTS II,740 SYCAMORE ROAD, , ,ARVIN,CA,932030000,3/10/15 0:00,"$1,500,000",17932262,0.08,Y,N,N,19304,29740,72,FAMILY,0,24,40,8,0,0,668,772,862,0,NEW CONSTRUCTION
